id,image_id,user_id,"created_at","updated_at"
911,911,286,"2018-07-11 15:01:06","2018-07-11 15:01:06"
912,912,286,"2018-07-11 15:10:50","2018-07-11 15:10:50"
913,913,75,"2018-07-16 12:56:11","2018-07-16 12:56:11"
914,914,457,"2018-07-16 13:12:50","2018-07-16 13:12:50"
915,915,524,"2018-07-16 13:14:42","2018-07-16 13:14:42"
916,916,524,"2018-07-16 13:19:05","2018-07-16 13:19:05"
917,917,547,"2018-07-17 19:22:10","2018-07-17 19:22:10"
918,918,547,"2018-07-17 19:27:36","2018-07-17 19:27:36"
919,919,547,"2018-07-17 19:29:03","2018-07-17 19:29:03"
920,920,547,"2018-07-17 19:30:24","2018-07-17 19:30:24"
921,921,544,"2018-07-17 19:42:05","2018-07-17 19:42:05"
922,922,537,"2018-07-17 19:42:45","2018-07-17 19:42:45"
923,923,537,"2018-07-17 19:51:33","2018-07-17 19:51:33"
924,924,547,"2018-07-18 12:44:45","2018-07-18 12:44:45"
925,925,547,"2018-07-18 12:45:22","2018-07-18 12:45:22"
926,926,547,"2018-07-18 12:46:59","2018-07-18 12:46:59"
927,927,547,"2018-07-18 12:49:45","2018-07-18 12:49:45"
928,928,547,"2018-07-18 13:02:09","2018-07-18 13:02:09"
929,929,75,"2018-07-18 13:07:37","2018-07-18 13:07:37"
930,930,539,"2018-07-18 13:27:38","2018-07-18 13:27:38"
931,931,543,"2018-07-18 13:29:20","2018-07-18 13:29:20"
932,932,601,"2018-07-19 18:50:03","2018-07-19 18:50:03"
933,933,101,"2018-07-20 14:40:28","2018-07-20 14:40:28"
934,934,82,"2018-07-20 15:14:39","2018-07-20 15:14:39"
935,935,381,"2018-07-20 18:47:25","2018-07-20 18:47:25"
936,936,70,"2018-07-20 23:53:57","2018-07-20 23:53:57"
937,937,70,"2018-07-21 00:09:51","2018-07-21 00:09:51"
938,938,70,"2018-07-21 00:45:09","2018-07-21 00:45:09"
939,939,559,"2018-07-21 17:22:00","2018-07-21 17:22:00"
940,940,518,"2018-07-23 17:01:17","2018-07-23 17:01:17"
941,941,518,"2018-07-23 17:31:23","2018-07-23 17:31:23"
942,942,154,"2018-07-23 21:09:34","2018-07-23 21:09:34"
943,943,436,"2018-07-23 22:54:07","2018-07-23 22:54:07"
944,944,436,"2018-07-23 22:56:39","2018-07-23 22:56:39"
945,945,436,"2018-07-23 23:16:53","2018-07-23 23:16:53"
946,946,436,"2018-07-23 23:19:15","2018-07-23 23:19:15"
947,947,597,"2018-07-24 00:31:42","2018-07-24 00:31:42"
948,948,622,"2018-07-24 16:16:13","2018-07-24 16:16:13"
949,949,622,"2018-07-24 16:24:52","2018-07-24 16:24:52"
950,950,186,"2018-07-24 17:32:10","2018-07-24 17:32:10"
951,951,436,"2018-07-25 11:19:09","2018-07-25 11:19:09"
952,952,9,"2018-07-25 17:44:39","2018-07-25 17:44:39"
953,953,9,"2018-07-25 17:45:10","2018-07-25 17:45:10"
954,954,1,"2018-07-25 18:24:53","2018-07-25 18:24:53"
955,955,1,"2018-07-25 18:26:17","2018-07-25 18:26:17"
956,956,9,"2018-07-25 18:41:21","2018-07-25 18:41:21"
957,957,9,"2018-07-25 18:42:20","2018-07-25 18:42:20"
958,958,1,"2018-07-25 18:42:29","2018-07-25 18:42:29"
959,959,9,"2018-07-25 18:43:41","2018-07-25 18:43:41"
960,960,241,"2018-07-25 23:03:42","2018-07-25 23:03:42"
961,961,9,"2018-07-26 21:40:20","2018-07-26 21:40:20"
962,962,9,"2018-07-26 21:40:45","2018-07-26 21:40:45"
963,963,9,"2018-07-26 21:41:10","2018-07-26 21:41:10"
964,964,9,"2018-07-26 21:41:22","2018-07-26 21:41:22"
965,965,9,"2018-07-26 21:41:47","2018-07-26 21:41:47"
966,966,9,"2018-07-26 21:42:05","2018-07-26 21:42:05"
967,967,9,"2018-07-26 21:42:53","2018-07-26 21:42:53"
968,968,9,"2018-07-26 21:43:26","2018-07-26 21:43:26"
969,969,9,"2018-07-26 21:48:02","2018-07-26 21:48:02"
970,970,601,"2018-07-26 23:48:05","2018-07-26 23:48:05"
971,971,542,"2018-07-30 16:48:07","2018-07-30 16:48:07"
972,972,542,"2018-07-30 16:49:49","2018-07-30 16:49:49"
973,973,542,"2018-07-30 18:00:18","2018-07-30 18:00:18"
974,974,542,"2018-07-30 18:31:14","2018-07-30 18:31:14"
975,975,542,"2018-07-30 18:32:38","2018-07-30 18:32:38"
976,976,542,"2018-07-30 18:35:29","2018-07-30 18:35:29"
977,977,436,"2018-07-30 20:28:57","2018-07-30 20:28:57"
978,978,623,"2018-07-31 15:49:55","2018-07-31 15:49:55"
979,979,623,"2018-07-31 15:56:51","2018-07-31 15:56:51"
980,980,542,"2018-07-31 15:59:47","2018-07-31 15:59:47"
981,981,542,"2018-07-31 16:02:15","2018-07-31 16:02:15"
982,982,542,"2018-07-31 16:04:06","2018-07-31 16:04:06"
983,983,542,"2018-07-31 16:05:33","2018-07-31 16:05:33"
984,984,542,"2018-07-31 16:46:28","2018-07-31 16:46:28"
985,985,513,"2018-07-31 19:18:05","2018-07-31 19:18:05"
986,986,542,"2018-08-01 16:37:26","2018-08-01 16:37:26"
987,987,239,"2018-08-01 16:40:21","2018-08-01 16:40:21"
988,988,542,"2018-08-01 16:40:34","2018-08-01 16:40:34"
989,989,16,"2018-08-01 16:46:56","2018-08-01 16:46:56"
990,990,542,"2018-08-01 16:52:05","2018-08-01 16:52:05"
991,991,542,"2018-08-01 16:52:58","2018-08-01 16:52:58"
992,992,474,"2018-08-01 17:40:06","2018-08-01 17:40:06"
993,993,633,"2018-08-01 17:54:23","2018-08-01 17:54:23"
994,994,621,"2018-08-01 23:17:59","2018-08-01 23:17:59"
995,995,621,"2018-08-01 23:26:39","2018-08-01 23:26:39"
996,996,621,"2018-08-02 00:17:22","2018-08-02 00:17:22"
997,997,621,"2018-08-02 00:25:22","2018-08-02 00:25:22"
998,998,518,"2018-08-02 16:15:54","2018-08-02 16:15:54"
999,999,518,"2018-08-02 16:28:34","2018-08-02 16:28:34"
1000,1000,436,"2018-08-02 19:18:17","2018-08-02 19:18:17"
1001,1001,381,"2018-08-03 14:34:47","2018-08-03 14:34:47"
1002,1002,381,"2018-08-03 15:38:56","2018-08-03 15:38:56"
1003,1003,561,"2018-08-03 16:34:35","2018-08-03 16:34:35"
1004,1004,369,"2018-08-04 20:54:27","2018-08-04 20:54:27"
1005,1005,369,"2018-08-04 20:55:46","2018-08-04 20:55:46"
1006,1006,219,"2018-08-06 12:16:56","2018-08-06 12:16:56"
1007,1007,219,"2018-08-06 13:16:40","2018-08-06 13:16:40"
1008,1008,219,"2018-08-06 13:27:58","2018-08-06 13:27:58"
1009,1009,117,"2018-08-06 14:22:17","2018-08-06 14:22:17"
1010,1010,184,"2018-08-06 20:12:07","2018-08-06 20:12:07"
1011,1011,436,"2018-08-07 09:44:57","2018-08-07 09:44:57"
1012,1012,436,"2018-08-07 09:54:16","2018-08-07 09:54:16"
1013,1013,264,"2018-08-07 13:14:41","2018-08-07 13:14:41"
1014,1014,264,"2018-08-07 13:18:25","2018-08-07 13:18:25"
1015,1015,264,"2018-08-07 13:26:46","2018-08-07 13:26:46"
1016,1016,264,"2018-08-07 13:28:10","2018-08-07 13:28:10"
1017,1017,264,"2018-08-07 13:30:07","2018-08-07 13:30:07"
1018,1018,475,"2018-08-07 14:03:08","2018-08-07 14:03:08"
1019,1019,485,"2018-08-07 17:17:10","2018-08-07 17:17:10"
1023,1023,615,"2018-08-08 07:01:24","2018-08-08 07:01:24"
1024,1024,615,"2018-08-08 07:05:07","2018-08-08 07:05:07"
1025,1025,615,"2018-08-08 07:06:08","2018-08-08 07:06:08"
1026,1026,615,"2018-08-08 07:07:23","2018-08-08 07:07:23"
1027,1027,615,"2018-08-08 07:09:07","2018-08-08 07:09:07"
1028,1028,615,"2018-08-08 07:10:31","2018-08-08 07:10:31"
1029,1029,615,"2018-08-08 07:16:00","2018-08-08 07:16:00"
1030,1030,615,"2018-08-08 07:45:37","2018-08-08 07:45:37"
1031,1031,607,"2018-08-08 20:49:08","2018-08-08 20:49:08"
1032,1032,607,"2018-08-08 20:57:08","2018-08-08 20:57:08"
1033,1033,615,"2018-08-09 03:41:29","2018-08-09 03:41:29"
1034,1034,615,"2018-08-09 03:43:11","2018-08-09 03:43:11"
1035,1035,615,"2018-08-09 03:44:47","2018-08-09 03:44:47"
1036,1036,615,"2018-08-09 03:46:18","2018-08-09 03:46:18"
1037,1037,615,"2018-08-09 03:47:49","2018-08-09 03:47:49"
1038,1038,615,"2018-08-09 04:06:58","2018-08-09 04:06:58"
1039,1039,481,"2018-08-11 14:48:27","2018-08-11 14:48:27"
1040,1040,615,"2018-08-13 17:57:55","2018-08-13 17:57:55"
1041,1041,436,"2018-08-13 23:25:24","2018-08-13 23:25:24"
1042,1042,436,"2018-08-13 23:30:24","2018-08-13 23:30:24"
1043,1043,436,"2018-08-13 23:32:28","2018-08-13 23:32:28"
1044,1044,404,"2018-08-14 18:41:06","2018-08-14 18:41:06"
1045,1045,404,"2018-08-14 18:46:02","2018-08-14 18:46:02"
1046,1046,404,"2018-08-14 18:55:41","2018-08-14 18:55:41"
1047,1047,404,"2018-08-14 19:24:39","2018-08-14 19:24:39"
1048,1048,404,"2018-08-14 19:26:33","2018-08-14 19:26:33"
1049,1049,404,"2018-08-14 19:27:51","2018-08-14 19:27:51"
1050,1050,87,"2018-08-15 16:14:17","2018-08-15 16:14:17"
1051,1051,404,"2018-08-16 14:29:33","2018-08-16 14:29:33"
1052,1052,404,"2018-08-16 16:09:50","2018-08-16 16:09:50"
1053,1053,404,"2018-08-16 16:13:10","2018-08-16 16:13:10"
1054,1054,618,"2018-08-17 17:08:39","2018-08-17 17:08:39"
1055,1055,562,"2018-08-21 01:47:48","2018-08-21 01:47:48"
1056,1056,562,"2018-08-21 01:55:54","2018-08-21 01:55:54"
1057,1057,562,"2018-08-21 02:06:44","2018-08-21 02:06:44"
1058,1058,562,"2018-08-21 02:43:27","2018-08-21 02:43:27"
1059,1059,436,"2018-08-21 11:39:40","2018-08-21 11:39:40"
1060,1060,436,"2018-08-21 14:59:48","2018-08-21 14:59:48"
1061,1061,436,"2018-08-21 15:31:20","2018-08-21 15:31:20"
1062,1062,436,"2018-08-21 17:54:10","2018-08-21 17:54:10"
1063,1063,518,"2018-08-21 19:04:59","2018-08-21 19:04:59"
1064,1064,518,"2018-08-21 19:54:52","2018-08-21 19:54:52"
1065,1065,518,"2018-08-21 19:59:17","2018-08-21 19:59:17"
1066,1066,518,"2018-08-21 20:04:02","2018-08-21 20:04:02"
1067,1067,518,"2018-08-21 20:06:19","2018-08-21 20:06:19"
1068,1068,518,"2018-08-21 20:13:15","2018-08-21 20:13:15"
1069,1069,518,"2018-08-22 00:32:21","2018-08-22 00:32:21"
1070,1070,518,"2018-08-22 00:42:25","2018-08-22 00:42:25"
1071,1071,518,"2018-08-22 00:44:18","2018-08-22 00:44:18"
1072,1072,518,"2018-08-22 00:48:11","2018-08-22 00:48:11"
1073,1073,518,"2018-08-22 00:50:13","2018-08-22 00:50:13"
1074,1074,661,"2018-08-22 14:14:59","2018-08-22 14:14:59"
1075,1075,661,"2018-08-22 14:15:58","2018-08-22 14:15:58"
1076,1076,661,"2018-08-22 14:50:06","2018-08-22 14:50:06"
1077,1077,65,"2018-08-22 15:38:55","2018-08-22 15:38:55"
1078,1078,65,"2018-08-22 15:39:14","2018-08-22 15:39:14"
1079,1079,65,"2018-08-22 15:43:01","2018-08-22 15:43:01"
1080,1080,661,"2018-08-22 15:45:44","2018-08-22 15:45:44"
1081,1081,65,"2018-08-22 15:52:12","2018-08-22 15:52:12"
1082,1082,661,"2018-08-22 16:58:08","2018-08-22 16:58:08"
1083,1083,660,"2018-08-22 16:58:48","2018-08-22 16:58:48"
1084,1084,660,"2018-08-22 17:04:24","2018-08-22 17:04:24"
1085,1085,192,"2018-08-22 17:51:37","2018-08-22 17:51:37"
1086,1086,192,"2018-08-22 18:26:06","2018-08-22 18:26:06"
1087,1087,70,"2018-08-22 20:52:33","2018-08-22 20:52:33"
1088,1088,661,"2018-08-22 20:59:03","2018-08-22 20:59:03"
1089,1089,567,"2018-08-22 21:07:54","2018-08-22 21:07:54"
1094,1094,567,"2018-08-22 21:39:39","2018-08-22 21:39:39"
1095,1095,661,"2018-08-22 21:47:51","2018-08-22 21:47:51"
1096,1096,567,"2018-08-22 21:48:22","2018-08-22 21:48:22"
1097,1097,661,"2018-08-22 21:51:27","2018-08-22 21:51:27"
1098,1098,661,"2018-08-22 21:53:18","2018-08-22 21:53:18"
1099,1099,661,"2018-08-22 22:00:42","2018-08-22 22:00:42"
1100,1100,661,"2018-08-22 22:05:43","2018-08-22 22:05:43"
1101,1101,661,"2018-08-22 22:08:57","2018-08-22 22:08:57"
1102,1102,661,"2018-08-22 22:10:13","2018-08-22 22:10:13"
1104,1104,661,"2018-08-22 22:15:53","2018-08-22 22:15:53"
1105,1105,567,"2018-08-22 22:20:43","2018-08-22 22:20:43"
1106,1106,661,"2018-08-22 22:22:00","2018-08-22 22:22:00"
1107,1107,661,"2018-08-22 22:23:44","2018-08-22 22:23:44"
1108,1108,665,"2018-08-22 22:47:37","2018-08-22 22:47:37"
1109,1109,665,"2018-08-22 22:50:26","2018-08-22 22:50:26"
1110,1110,665,"2018-08-22 22:54:11","2018-08-22 22:54:11"
1111,1111,665,"2018-08-22 22:56:10","2018-08-22 22:56:10"
1112,1112,668,"2018-08-23 01:51:22","2018-08-23 01:51:22"
1113,1113,668,"2018-08-23 01:57:55","2018-08-23 01:57:55"
1114,1114,665,"2018-08-23 03:12:28","2018-08-23 03:12:28"
1115,1115,665,"2018-08-23 03:24:02","2018-08-23 03:24:02"
1116,1116,665,"2018-08-23 03:37:38","2018-08-23 03:37:38"
1117,1117,661,"2018-08-23 15:03:11","2018-08-23 15:03:11"
1118,1118,661,"2018-08-23 15:07:06","2018-08-23 15:07:06"
1119,1119,661,"2018-08-23 15:54:33","2018-08-23 15:54:33"
1120,1120,661,"2018-08-23 16:00:54","2018-08-23 16:00:54"
1121,1121,661,"2018-08-23 16:02:31","2018-08-23 16:02:31"
1122,1122,661,"2018-08-23 16:07:42","2018-08-23 16:07:42"
1123,1123,661,"2018-08-23 16:11:22","2018-08-23 16:11:22"
1124,1124,661,"2018-08-23 16:21:07","2018-08-23 16:21:07"
1125,1125,661,"2018-08-23 16:27:45","2018-08-23 16:27:45"
1126,1126,661,"2018-08-23 16:29:49","2018-08-23 16:29:49"
1127,1127,661,"2018-08-23 16:33:31","2018-08-23 16:33:31"
1128,1128,661,"2018-08-23 16:38:55","2018-08-23 16:38:55"
1129,1129,192,"2018-08-23 18:09:57","2018-08-23 18:09:57"
1130,1130,498,"2018-08-23 19:12:18","2018-08-23 19:12:18"
1131,1131,498,"2018-08-23 19:14:04","2018-08-23 19:14:04"
1132,1132,498,"2018-08-23 19:26:31","2018-08-23 19:26:31"
1133,1133,192,"2018-08-23 19:51:31","2018-08-23 19:51:31"
1134,1134,192,"2018-08-23 19:54:00","2018-08-23 19:54:00"
1135,1135,192,"2018-08-23 20:06:06","2018-08-23 20:06:06"
1136,1136,567,"2018-08-23 20:40:11","2018-08-23 20:40:11"
1137,1137,567,"2018-08-23 20:43:29","2018-08-23 20:43:29"
1138,1138,498,"2018-08-24 14:18:10","2018-08-24 14:18:10"
1139,1139,192,"2018-08-24 16:15:28","2018-08-24 16:15:28"
1140,1140,172,"2018-08-27 04:25:15","2018-08-27 04:25:15"
1141,1141,172,"2018-08-27 05:32:25","2018-08-27 05:32:25"
1142,1142,172,"2018-08-27 06:01:29","2018-08-27 06:01:29"
1143,1143,172,"2018-08-27 06:04:14","2018-08-27 06:04:14"
1144,1144,172,"2018-08-27 06:05:33","2018-08-27 06:05:33"
1145,1145,172,"2018-08-27 06:39:17","2018-08-27 06:39:17"
1146,1146,172,"2018-08-27 06:40:56","2018-08-27 06:40:56"
1147,1147,172,"2018-08-27 07:15:31","2018-08-27 07:15:31"
1148,1148,172,"2018-08-27 07:18:29","2018-08-27 07:18:29"
1149,1149,172,"2018-08-27 07:21:21","2018-08-27 07:21:21"
1150,1150,172,"2018-08-27 07:22:27","2018-08-27 07:22:27"
1151,1151,172,"2018-08-27 07:23:12","2018-08-27 07:23:12"
1152,1152,172,"2018-08-27 07:26:24","2018-08-27 07:26:24"
1153,1153,172,"2018-08-27 07:27:51","2018-08-27 07:27:51"
1154,1154,172,"2018-08-27 07:28:35","2018-08-27 07:28:35"
1155,1155,172,"2018-08-27 08:09:43","2018-08-27 08:09:43"
1156,1156,172,"2018-08-27 08:14:00","2018-08-27 08:14:00"
1157,1157,661,"2018-08-27 16:11:46","2018-08-27 16:11:46"
1158,1158,661,"2018-08-27 16:15:29","2018-08-27 16:15:29"
1159,1159,661,"2018-08-27 16:18:02","2018-08-27 16:18:02"
1160,1160,661,"2018-08-27 16:26:37","2018-08-27 16:26:37"
1161,1161,661,"2018-08-27 16:31:19","2018-08-27 16:31:19"
1162,1162,520,"2018-08-27 16:54:05","2018-08-27 16:54:05"
1163,1163,661,"2018-08-27 17:12:39","2018-08-27 17:12:39"
1164,1164,661,"2018-08-27 17:34:37","2018-08-27 17:34:37"
1165,1165,661,"2018-08-27 17:36:29","2018-08-27 17:36:29"
1166,1166,661,"2018-08-27 17:41:40","2018-08-27 17:41:40"
1167,1167,661,"2018-08-27 17:49:04","2018-08-27 17:49:04"
1168,1168,661,"2018-08-27 17:50:00","2018-08-27 17:50:00"
1169,1169,528,"2018-08-29 14:41:46","2018-08-29 14:41:46"
1170,1170,29,"2018-08-29 17:38:01","2018-08-29 17:38:01"
1171,1171,644,"2018-08-29 20:34:32","2018-08-29 20:34:32"
1172,1172,586,"2018-08-30 02:20:01","2018-08-30 02:20:01"
1173,1173,584,"2018-08-30 23:37:12","2018-08-30 23:37:12"
1174,1174,584,"2018-08-30 23:38:37","2018-08-30 23:38:37"
1175,1175,584,"2018-08-31 00:14:48","2018-08-31 00:14:48"
1176,1176,172,"2018-08-31 05:05:17","2018-08-31 05:05:17"
1177,1177,343,"2018-08-31 15:22:01","2018-08-31 15:22:01"
1178,1178,343,"2018-08-31 15:23:18","2018-08-31 15:23:18"
1179,1179,343,"2018-08-31 15:23:50","2018-08-31 15:23:50"
1180,1180,610,"2018-09-02 17:00:46","2018-09-02 17:00:46"
1181,1181,610,"2018-09-02 17:06:05","2018-09-02 17:06:05"
1182,1182,610,"2018-09-02 17:23:19","2018-09-02 17:23:19"
1183,1183,610,"2018-09-02 17:25:59","2018-09-02 17:25:59"
1184,1184,610,"2018-09-02 17:55:57","2018-09-02 17:55:57"
1185,1185,610,"2018-09-02 17:58:15","2018-09-02 17:58:15"
1186,1186,610,"2018-09-02 18:10:21","2018-09-02 18:10:21"
1187,1187,610,"2018-09-02 18:15:43","2018-09-02 18:15:43"
1188,1188,610,"2018-09-02 18:18:59","2018-09-02 18:18:59"
1189,1189,610,"2018-09-02 18:32:30","2018-09-02 18:32:30"
1190,1190,610,"2018-09-02 18:33:54","2018-09-02 18:33:54"
1191,1191,610,"2018-09-02 18:35:29","2018-09-02 18:35:29"
1192,1192,610,"2018-09-02 19:04:53","2018-09-02 19:04:53"
1193,1193,610,"2018-09-02 19:10:11","2018-09-02 19:10:11"
1194,1194,610,"2018-09-02 22:47:27","2018-09-02 22:47:27"
1195,1195,172,"2018-09-04 02:05:21","2018-09-04 02:05:21"
1196,1196,172,"2018-09-04 02:22:36","2018-09-04 02:22:36"
1197,1197,172,"2018-09-04 02:34:41","2018-09-04 02:34:41"
1198,1198,172,"2018-09-04 02:36:16","2018-09-04 02:36:16"
1199,1199,172,"2018-09-04 02:51:55","2018-09-04 02:51:55"
1200,1200,172,"2018-09-04 03:02:52","2018-09-04 03:02:52"
1201,1201,172,"2018-09-04 03:04:50","2018-09-04 03:04:50"
1202,1202,172,"2018-09-04 03:07:58","2018-09-04 03:07:58"
1203,1203,172,"2018-09-04 04:01:10","2018-09-04 04:01:10"
1204,1204,172,"2018-09-04 04:03:01","2018-09-04 04:03:01"
1205,1205,172,"2018-09-04 04:04:11","2018-09-04 04:04:11"
1206,1206,70,"2018-09-04 23:50:00","2018-09-04 23:50:00"
1207,1207,661,"2018-09-05 15:18:25","2018-09-05 15:18:25"
1208,1208,661,"2018-09-05 17:37:00","2018-09-05 17:37:00"
1209,1209,661,"2018-09-05 17:44:36","2018-09-05 17:44:36"
1210,1210,661,"2018-09-05 17:46:42","2018-09-05 17:46:42"
1211,1211,414,"2018-09-05 20:45:48","2018-09-05 20:45:48"
1212,1212,414,"2018-09-05 20:46:27","2018-09-05 20:46:27"
1213,1213,414,"2018-09-05 20:54:15","2018-09-05 20:54:15"
1214,1214,88,"2018-09-06 13:49:50","2018-09-06 13:49:50"
1215,1215,88,"2018-09-06 13:51:21","2018-09-06 13:51:21"
1216,1216,437,"2018-09-06 17:41:29","2018-09-06 17:41:29"
1217,1217,437,"2018-09-06 17:56:15","2018-09-06 17:56:15"
1218,1218,437,"2018-09-06 18:06:31","2018-09-06 18:06:31"
1219,1219,32,"2018-09-07 20:06:26","2018-09-07 20:06:26"
1220,1220,691,"2018-09-10 15:29:21","2018-09-10 15:29:21"
1221,1221,691,"2018-09-10 15:30:40","2018-09-10 15:30:40"
1222,1222,691,"2018-09-10 15:37:38","2018-09-10 15:37:38"
1223,1223,287,"2018-09-10 17:32:53","2018-09-10 17:32:53"
1224,1224,679,"2018-09-10 22:23:37","2018-09-10 22:23:37"
1225,1225,192,"2018-09-10 22:34:01","2018-09-10 22:34:01"
1226,1226,192,"2018-09-10 22:40:26","2018-09-10 22:40:26"
1227,1227,29,"2018-09-11 03:33:21","2018-09-11 03:33:21"
1228,1228,29,"2018-09-11 03:38:21","2018-09-11 03:38:21"
1229,1229,436,"2018-09-11 14:37:26","2018-09-11 14:37:26"
1230,1230,436,"2018-09-11 14:38:17","2018-09-11 14:38:17"
1231,1231,436,"2018-09-11 14:40:52","2018-09-11 14:40:52"
1232,1232,436,"2018-09-11 14:42:25","2018-09-11 14:42:25"
1233,1233,436,"2018-09-11 14:44:56","2018-09-11 14:44:56"
1234,1234,436,"2018-09-11 14:46:27","2018-09-11 14:46:27"
1235,1235,436,"2018-09-11 14:49:21","2018-09-11 14:49:21"
1236,1236,436,"2018-09-11 14:53:12","2018-09-11 14:53:12"
1237,1237,405,"2018-09-12 18:36:34","2018-09-12 18:36:34"
1238,1238,219,"2018-09-12 21:30:50","2018-09-12 21:30:50"
1239,1239,219,"2018-09-12 21:40:49","2018-09-12 21:40:49"
1240,1240,405,"2018-09-13 15:40:39","2018-09-13 15:40:39"
1241,1241,405,"2018-09-13 16:38:34","2018-09-13 16:38:34"
1242,1242,641,"2018-09-13 18:41:00","2018-09-13 18:41:00"
1243,1243,641,"2018-09-13 18:48:48","2018-09-13 18:48:48"
1244,1244,687,"2018-09-14 14:56:04","2018-09-14 14:56:04"
1245,1245,687,"2018-09-14 14:56:26","2018-09-14 14:56:26"
1246,1246,687,"2018-09-14 14:56:40","2018-09-14 14:56:40"
1247,1247,687,"2018-09-14 14:56:56","2018-09-14 14:56:56"
1248,1248,687,"2018-09-14 14:57:10","2018-09-14 14:57:10"
1249,1249,687,"2018-09-14 14:57:23","2018-09-14 14:57:23"
1250,1250,687,"2018-09-14 14:57:37","2018-09-14 14:57:37"
1251,1251,687,"2018-09-14 14:57:52","2018-09-14 14:57:52"
1252,1252,687,"2018-09-14 14:58:15","2018-09-14 14:58:15"
1253,1253,687,"2018-09-14 15:01:10","2018-09-14 15:01:10"
1254,1254,687,"2018-09-14 15:01:36","2018-09-14 15:01:36"
1255,1255,687,"2018-09-14 15:01:48","2018-09-14 15:01:48"
1256,1256,687,"2018-09-14 15:02:07","2018-09-14 15:02:07"
1257,1257,687,"2018-09-14 15:02:23","2018-09-14 15:02:23"
1258,1258,687,"2018-09-14 15:02:43","2018-09-14 15:02:43"
1259,1259,687,"2018-09-14 15:02:59","2018-09-14 15:02:59"
1260,1260,687,"2018-09-14 15:03:18","2018-09-14 15:03:18"
1261,1261,687,"2018-09-14 15:03:34","2018-09-14 15:03:34"
1262,1262,687,"2018-09-14 15:03:49","2018-09-14 15:03:49"
1263,1263,687,"2018-09-14 15:04:05","2018-09-14 15:04:05"
1264,1264,687,"2018-09-14 15:05:03","2018-09-14 15:05:03"
1265,1265,687,"2018-09-14 15:06:56","2018-09-14 15:06:56"
1266,1266,687,"2018-09-14 15:07:17","2018-09-14 15:07:17"
1267,1267,687,"2018-09-14 15:07:33","2018-09-14 15:07:33"
1268,1268,687,"2018-09-14 15:08:01","2018-09-14 15:08:01"
1269,1269,687,"2018-09-14 15:08:37","2018-09-14 15:08:37"
1270,1270,687,"2018-09-14 15:09:21","2018-09-14 15:09:21"
1271,1271,687,"2018-09-14 15:09:40","2018-09-14 15:09:40"
1272,1272,687,"2018-09-14 15:10:03","2018-09-14 15:10:03"
1273,1273,687,"2018-09-14 15:10:23","2018-09-14 15:10:23"
1274,1274,687,"2018-09-14 15:10:42","2018-09-14 15:10:42"
1275,1275,687,"2018-09-14 15:11:01","2018-09-14 15:11:01"
1276,1276,687,"2018-09-14 15:34:29","2018-09-14 15:34:29"
1277,1277,687,"2018-09-14 16:17:47","2018-09-14 16:17:47"
1278,1278,687,"2018-09-14 16:51:21","2018-09-14 16:51:21"
1279,1279,192,"2018-09-15 16:43:46","2018-09-15 16:43:46"
1280,1280,192,"2018-09-15 16:47:46","2018-09-15 16:47:46"
1281,1281,192,"2018-09-15 16:51:11","2018-09-15 16:51:11"
1282,1282,661,"2018-09-19 15:44:25","2018-09-19 15:44:25"
1283,1283,661,"2018-09-19 15:45:40","2018-09-19 15:45:40"
1284,1284,87,"2018-09-19 16:12:09","2018-09-19 16:12:09"
1285,1285,87,"2018-09-19 16:13:44","2018-09-19 16:13:44"
1286,1286,87,"2018-09-19 16:20:56","2018-09-19 16:20:56"
1287,1287,87,"2018-09-19 16:21:54","2018-09-19 16:21:54"
1288,1288,87,"2018-09-19 16:32:14","2018-09-19 16:32:14"
1289,1289,696,"2018-09-19 17:10:42","2018-09-19 17:10:42"
1290,1290,696,"2018-09-19 17:11:52","2018-09-19 17:11:52"
1291,1291,696,"2018-09-19 19:23:41","2018-09-19 19:23:41"
1292,1292,29,"2018-09-19 20:26:55","2018-09-19 20:26:55"
1293,1293,184,"2018-09-20 16:32:56","2018-09-20 16:32:56"
1294,1294,184,"2018-09-20 17:03:15","2018-09-20 17:03:15"
1295,1295,219,"2018-09-24 17:24:10","2018-09-24 17:24:10"
1296,1296,696,"2018-09-24 17:36:51","2018-09-24 17:36:51"
1297,1297,219,"2018-09-24 17:43:24","2018-09-24 17:43:24"
1298,1298,696,"2018-09-24 17:47:48","2018-09-24 17:47:48"
1299,1299,696,"2018-09-24 18:47:40","2018-09-24 18:47:40"
1300,1300,161,"2018-09-24 21:16:20","2018-09-24 21:16:20"
1301,1301,192,"2018-09-25 18:28:29","2018-09-25 18:28:29"
1302,1302,192,"2018-09-25 18:51:40","2018-09-25 18:51:40"
1303,1303,192,"2018-09-25 18:52:36","2018-09-25 18:52:36"
1304,1304,437,"2018-09-25 19:11:33","2018-09-25 19:11:33"
1305,1305,184,"2018-09-25 19:27:16","2018-09-25 19:27:16"
1306,1306,184,"2018-09-25 19:47:31","2018-09-25 19:47:31"
1307,1307,437,"2018-09-25 20:28:33","2018-09-25 20:28:33"
1308,1308,437,"2018-09-25 20:43:28","2018-09-25 20:43:28"
1309,1309,437,"2018-09-25 20:50:04","2018-09-25 20:50:04"
1310,1310,437,"2018-09-25 20:50:49","2018-09-25 20:50:49"
1311,1311,192,"2018-09-25 21:17:27","2018-09-25 21:17:27"
