"id","image_file_name","image_content_type","image_file_size","image_updated_at","created_at","updated_at","creator_id","status","crop_data","image_meta"
2062,"Franklin_Photo--1561682566.JPG","image/jpeg",110852,"2019-06-28 00:42:46","2019-06-28 00:42:46","2019-08-08 21:32:32",780,-2,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAlUDOgtoZWlnaHRpAqEBOglzaXpl
aQMEsQE6DGNyb3BwZWR7CDsGaQJOBzsHaQKSAzsIaQPe3gM=
"
2063,"c2_logo--1561746845.jpg","image/jpeg",12036,"2019-06-28 18:34:05","2019-06-28 18:34:05","2019-06-28 18:34:05",839,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAvEBOgtoZWlnaHRpcjoJc2l6ZWkC
BC86DGNyb3BwZWR7CDsGaQLxATsHaXI7CGkC6ys=
"
2064,"logo_c2--1561749231.jpg","image/jpeg",4458,"2019-06-28 19:13:51","2019-06-28 19:13:51","2019-06-28 19:13:51",839,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAZM6C2hlaWdodGlIOglzaXplaQJq
EToMY3JvcHBlZHsIOwZpAZM7B2lIOwhpAsEO
"
2065,"logo_c2--1561749416.jpg","image/jpeg",4458,"2019-06-28 19:16:56","2019-06-28 19:16:56","2019-06-28 19:16:56",839,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAZM6C2hlaWdodGlIOglzaXplaQJq
EToMY3JvcHBlZHsIOwZpAZM7B2lIOwhpAsEO
"
2066,"logo_c2--1561750170.jpg","image/jpeg",4458,"2019-06-28 19:29:30","2019-06-28 19:29:30","2019-06-28 19:29:30",839,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAZM6C2hlaWdodGlIOglzaXplaQJq
EToMY3JvcHBlZHsIOwZpAZM7B2lIOwhpAsEO
"
2067,"Mayor_Photo_1--1561998980.JPG","image/jpeg",1048269,"2019-07-01 16:36:23","2019-07-01 16:36:22","2019-08-08 21:32:19",780,-2,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAtALOgtoZWlnaHRpAsAPOglzaXpl
aQPN/g86DGNyb3BwZWR7CDsGaQJlBDsHaQLcBTsIaQNFvAI=
"
2068,"SA_MAYOR--1561999394.JPG","image/jpeg",12902,"2019-07-01 16:43:38","2019-07-01 16:43:15","2019-08-08 21:32:10",780,-2,"---
:commands:
- - ""-resize""
  - 1140x576!
- - ""-resize""
  - 1140x576!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAfA6C2hlaWdodGkCQAE6CXNpemVp
AmYyOgxjcm9wcGVkewg7BmkCdAQ7B2kCQAI7CGkCaY0=
"
2069,"Manny_Serrano--1561999747.jpg","image/jpeg",283598,"2019-07-01 16:49:20","2019-07-01 16:49:07","2019-08-08 21:32:00",780,-2,"---
:commands:
- - ""-resize""
  - 1500x844
- - ""-resize""
  - 1500x844
- - ""-resize""
  - 432x504!
- - ""-resize""
  - 1500x844
- - ""-resize""
  - 432x504!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAl0HOgtoZWlnaHRpAiQEOglzaXpl
aQPOUwQ6DGNyb3BwZWR7CDsGaQKwATsHaQL4ATsIaQJSVw==
"
2070,"Manny_Serrano2--1561999801.jpg","image/jpeg",84617,"2019-07-01 16:50:16","2019-07-01 16:50:02","2019-08-08 21:31:52",780,-2,"---
:commands:
- - ""-resize""
  - 432x504!
- - ""-resize""
  - 432x504!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAnUBOgtoZWlnaHRpAk4COglzaXpl
aQOJSgE6DGNyb3BwZWR7CDsGaQKwATsHaQL4ATsIaQI94w==
"
2071,"Manny_Serrano2--1561999860.jpg","image/jpeg",84617,"2019-07-01 16:51:25","2019-07-01 16:51:01","2019-07-01 16:51:25",780,1,"---
:commands:
- - ""-resize""
  - 432x504!
- - ""-resize""
  - 432x504!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAnUBOgtoZWlnaHRpAk4COglzaXpl
aQOJSgE6DGNyb3BwZWR7CDsGaQKwATsHaQL4ATsIaQOkJAE=
"
2072,"Mayor_Photo--1562000013.JPG","image/jpeg",1048269,"2019-07-01 16:54:42","2019-07-01 16:53:35","2019-07-01 16:54:44",780,1,"---
:commands:
- - ""-resize""
  - 1125x1500
- - ""-resize""
  - 1125x1500
- - ""-resize""
  - 1140x576!
- - ""-resize""
  - 1125x1500
- - ""-resize""
  - 1140x576!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAtALOgtoZWlnaHRpAsAPOglzaXpl
aQPN/g86DGNyb3BwZWR7CDsGaQJ0BDsHaQJAAjsIaQNpTQE=
"
2073,"14530830726_26f36d565b_o--1562016580.jpg","image/jpeg",3518409,"2019-07-01 21:29:45","2019-07-01 21:29:44","2019-07-01 21:29:47",32,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAgASOgtoZWlnaHRpAgAMOglzaXpl
aQPJrzU6DGNyb3BwZWR7CDsGaQLcBTsHaQLoAzsIaQN+eQk=
"
2074,"steveLACSD--1562016866.JPG","image/jpeg",111514,"2019-07-01 21:34:27","2019-07-01 21:34:27","2019-07-01 21:34:28",32,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAiYGOgtoZWlnaHRpArIDOglzaXpl
aQOaswE6DGNyb3BwZWR7CDsGaQLcBTsHaQKGAzsIaQMtTQE=
"
2075,"new-head-shot-2-316x400--1562017537.jpg","image/jpeg",17192,"2019-07-01 21:46:04","2019-07-01 21:45:37","2019-07-01 21:46:04",32,1,"---
:commands:
- - ""-resize""
  - 320x320!
- - ""-resize""
  - 320x320!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAjwBOgtoZWlnaHRpApABOglzaXpl
aQIoQzoMY3JvcHBlZHsIOwZpAkABOwdpAkABOwhpAmEz
"
2076,"th--1562017578.jpeg","image/jpeg",13852,"2019-07-01 21:46:28","2019-07-01 21:46:19","2019-07-01 21:46:29",32,1,"---
:commands:
- - ""-resize""
  - 320x320!
- - ""-resize""
  - 320x320!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAjEBOgtoZWlnaHRpAdk6CXNpemVp
Ahw2Ogxjcm9wcGVkewg7BmkCQAE7B2kCQAE7CGkC2D0=
"
2077,"64316765_1402757939889914_2511078455244750848_n--1562017758.jpg","image/jpeg",8791,"2019-07-01 21:49:23","2019-07-01 21:49:18","2019-07-01 21:49:23",32,1,"---
:commands:
- - ""-resize""
  - 320x320!
- - ""-resize""
  - 320x320!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAcg6C2hlaWdodGkByDoJc2l6ZWkC
VyI6DGNyb3BwZWR7CDsGaQJAATsHaQJAATsIaQIyNw==
"
2078,"file-20--1562037670.jpeg","image/jpeg",387285,"2019-07-02 03:21:11","2019-07-02 03:21:10","2019-07-02 03:21:12",499,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAoEDOgtoZWlnaHRpApgHOglzaXpl
aQPV6AU6DGNyb3BwZWR7CDsGaQLfAjsHaQI5BjsIaQNsPgQ=
"
2079,"file-20--1562038171.jpeg","image/jpeg",387285,"2019-07-02 03:29:32","2019-07-02 03:29:31","2019-07-02 03:29:33",499,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAoEDOgtoZWlnaHRpApgHOglzaXpl
aQPV6AU6DGNyb3BwZWR7CDsGaQLfAjsHaQI5BjsIaQNsPgQ=
"
2080,"file-20--1562038337.jpeg","image/jpeg",387285,"2019-07-02 03:32:18","2019-07-02 03:32:18","2019-07-02 03:32:19",499,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAoEDOgtoZWlnaHRpApgHOglzaXpl
aQPV6AU6DGNyb3BwZWR7CDsGaQLQAjsHaQIYBjsIaQMBHQQ=
"
2081,"DC_37_PAC_collage--1562085461.jpg","image/jpeg",75468,"2019-07-02 16:37:42","2019-07-02 16:37:42","2019-07-02 16:37:42",691,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAsADOgtoZWlnaHRpAtACOglzaXpl
aQPMJgE6DGNyb3BwZWR7CDsGaQL0BDsHaQK3AzsIaQOmfgE=
"
2082,"DC_37_PAC_collage--1562085907.png","image/png",458120,"2019-07-02 16:45:08","2019-07-02 16:45:08","2019-07-02 16:45:12",691,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpArwDOgtoZWlnaHRpAsgBOglzaXpl
aQOI/QY6DGNyb3BwZWR7CDsGaQLKBzsHaQK3AzsIaQMNdhE=
"
2083,"vote_no_prop_1_dc_37--1562088466.jpg","image/jpeg",326047,"2019-07-02 17:27:47","2019-07-02 17:27:46","2019-07-02 17:27:47",691,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAlgCOgtoZWlnaHRpApABOglzaXpl
aQOf+QQ6DGNyb3BwZWR7CDsGaQKTBTsHaQK3AzsIaQP+JRE=
"
2084,"vote_no_prop_1_dc_37--1562099812.psd","image/vnd.adobe.photoshop",1471620,"2019-07-02 20:36:52","2019-07-02 20:36:52","2019-07-02 20:36:53",691,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAlgCOgtoZWlnaHRpApABOglzaXpl
aQOEdBY6DGNyb3BwZWR7CDsGaQKTBTsHaQK3AzsIaQM/hj4=
"
2085,"bill_is_signed--1562101005.jpg","image/jpeg",1441954,"2019-07-02 20:56:45","2019-07-02 20:56:50","2019-07-02 20:56:50",787,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAnAXOgtoZWlnaHRpAqAPOglzaXpl
aQOiABY6DGNyb3BwZWR7CDsGaQJwFzsHaQKgDzsIaQO8dhQ=
"
2086,"ufhealthjaxlogounion--1562102525.jpg","image/jpeg",66965,"2019-07-02 21:22:05","2019-07-02 21:22:05","2019-07-02 21:22:05",433,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAjEDOgtoZWlnaHRpApMBOglzaXpl
aQOVBQE6DGNyb3BwZWR7CDsGaQIxAzsHaQKTATsIaQI69g==
"
2087,"IMG_0055--1562169970.JPG","image/jpeg",1081988,"2019-07-03 16:06:37","2019-07-03 16:06:12","2019-07-03 16:06:39",46,1,"---
:commands:
- - ""-resize""
  - 1500x1125
- - ""-resize""
  - 1500x1125
- - ""-resize""
  - 1140x576!
- - ""-resize""
  - 1500x1125
- - ""-resize""
  - 1140x576!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAsAMOgtoZWlnaHRpApAJOglzaXpl
aQOEghA6DGNyb3BwZWR7CDsGaQJ0BDsHaQJAAjsIaQPkGQM=
"
2088,"IMG_7583--1562172420.JPG","image/jpeg",2494038,"2019-07-03 16:47:41","2019-07-03 16:47:04","2019-07-03 16:47:43",46,1,"---
:commands:
- - ""-resize""
  - 1500x1125
- - ""-resize""
  - 1500x1125
- - ""-resize""
  - 1140x576!
- - ""-resize""
  - 1500x1125
- - ""-resize""
  - 1140x576!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAsAPOgtoZWlnaHRpAtALOglzaXpl
aQNWDiY6DGNyb3BwZWR7CDsGaQJ0BDsHaQJAAjsIaQNmNgM=
"
2089,"IMG_0055--1562172621.JPG","image/jpeg",1081988,"2019-07-03 16:50:59","2019-07-03 16:50:23","2019-07-03 16:51:00",46,1,"---
:commands:
- - ""-resize""
  - 1500x1125
- - ""-resize""
  - 1500x1125
- - ""-resize""
  - 432x504!
- - ""-resize""
  - 1500x1125
- - ""-resize""
  - 432x504!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAsAMOgtoZWlnaHRpApAJOglzaXpl
aQOEghA6DGNyb3BwZWR7CDsGaQKwATsHaQL4ATsIaQK88Q==
"
2090,"IMG_7610--1562172684.JPG","image/jpeg",2040244,"2019-07-03 16:53:52","2019-07-03 16:51:27","2019-07-03 16:53:54",46,1,"---
:commands:
- - ""-resize""
  - 1500x1125
- - ""-resize""
  - 1500x1125
- - ""-resize""
  - 432x504!
- - ""-resize""
  - 1500x1125
- - ""-resize""
  - 432x504!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAsAPOgtoZWlnaHRpAtALOglzaXpl
aQO0IR86DGNyb3BwZWR7CDsGaQKwATsHaQL4ATsIaQNuXAE=
"
2091,"1707_Logo--1562174595.png","image/png",208354,"2019-07-03 17:23:15","2019-07-03 17:23:16","2019-07-03 17:23:16",46,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAsMBOgtoZWlnaHRpAr0BOglzaXpl
aQPiLQM6DGNyb3BwZWR7CDsGaQLDATsHaQK9ATsIaQPAIwM=
"
2092,"IMG_7684--1562174844.jpg","image/jpeg",2564884,"2019-07-03 17:27:59","2019-07-03 17:27:28","2019-07-03 17:28:01",46,1,"---
:commands:
- - ""-resize""
  - 1125x1500
- - ""-resize""
  - 1125x1500
- - ""-resize""
  - 828x504!
- - ""-resize""
  - 1125x1500
- - ""-resize""
  - 828x504!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAtALOgtoZWlnaHRpAsAPOglzaXpl
aQMUIyc6DGNyb3BwZWR7CDsGaQI8AzsHaQL4ATsIaQPlVAI=
"
2093,"IMG_7684--1562174904.jpg","image/jpeg",2564884,"2019-07-03 17:28:27","2019-07-03 17:28:27","2019-07-03 17:28:29",46,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAtALOgtoZWlnaHRpAsAPOglzaXpl
aQMUIyc6DGNyb3BwZWR7CDsGaQJlBDsHaQLcBTsIaQPWBAk=
"
2094,"AFSCME_Council_31_Logo_--1562515978.png","image/png",6599,"2019-07-07 16:12:58","2019-07-07 16:12:58","2019-07-07 16:12:58",16,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAjcBOgtoZWlnaHRpAaI6CXNpemVp
AscZOgxjcm9wcGVkewg7BmkCNwE7B2kBojsIaQJsGg==
"
2095,"SA_Picture--1562613184.png","image/png",277211,"2019-07-08 19:13:05","2019-07-08 19:13:05","2019-07-08 19:13:10",780,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAtQBOgtoZWlnaHRpAg0BOglzaXpl
aQPbOgQ6DGNyb3BwZWR7CDsGaQJ1BjsHaQK2AzsIaQOXwhg=
"
2096,"SA_NEW_PIC--1562613624.png","image/png",174808,"2019-07-08 19:20:25","2019-07-08 19:20:24","2019-07-08 19:20:28",780,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAowEOgtoZWlnaHRpAuwBOglzaXpl
aQPYqgI6DGNyb3BwZWR7CDsGaQLICDsHaQK2AzsIaQPMShM=
"
2097,"FLCN79_logo_as_of_3.12.18--1562696932.jpg","image/jpeg",96701,"2019-07-09 18:28:52","2019-07-09 18:28:53","2019-07-09 18:28:53",871,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAvABOgtoZWlnaHRpAvgCOglzaXpl
aQO9eQE6DGNyb3BwZWR7CDsGaQLwATsHaQL4AjsIaQPPTQE=
"
2098,"CCPT_conference_2019--1562717589.jpg","image/jpeg",347329,"2019-07-10 00:13:32","2019-07-10 00:13:10","2019-07-10 00:13:33",870,1,"---
:commands:
- - ""-resize""
  - 1140x576!
- - ""-resize""
  - 1140x576!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAqAFOgtoZWlnaHRpAjgEOglzaXpl
aQPBTAU6DGNyb3BwZWR7CDsGaQJ0BDsHaQJAAjsIaQM2lgE=
"
2099,"ar_pic--1562773962.png","image/png",400352,"2019-07-10 15:52:43","2019-07-10 15:52:43","2019-07-10 15:52:48",780,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAokCOgtoZWlnaHRpAjIBOglzaXpl
aQPgGwY6DGNyb3BwZWR7CDsGaQLfBzsHaQK2AzsIaQPdaxw=
"
2100,"ar_3--1562774757.png","image/png",311383,"2019-07-10 16:05:58","2019-07-10 16:05:58","2019-07-10 16:06:04",780,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAn0COgtoZWlnaHRpAfs6CXNpemVp
A1fABDoMY3JvcHBlZHsIOwZpAmsJOwdpArYDOwhpA2A/HQ==
"
2101,"ar4--1562775133.png","image/png",338200,"2019-07-10 16:12:15","2019-07-10 16:12:14","2019-07-10 16:12:20",780,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAoUCOgtoZWlnaHRpAgIBOglzaXpl
aQMYKQU6DGNyb3BwZWR7CDsGaQJHCTsHaQK2AzsIaQPW3x4=
"
2102,"Cyril_J._Christopher_C81--1562785687.jpg","image/jpeg",63333,"2019-07-10 19:08:58","2019-07-10 19:08:07","2019-07-10 19:08:58",863,1,"---
:commands:
- - ""-resize""
  - 429x504!
- - ""-resize""
  - 429x504!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAuABOgtoZWlnaHRpAoACOglzaXpl
aQJl9zoMY3JvcHBlZHsIOwZpAq0BOwdpAvgBOwhpAnq1
"
2103,"Cyril_J._Christopher_C81--1562785784.jpg","image/jpeg",63333,"2019-07-10 19:10:07","2019-07-10 19:09:44","2019-07-10 19:10:08",863,1,"---
:commands:
- - ""-resize""
  - 429x504!
- - ""-resize""
  - 429x504!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAuABOgtoZWlnaHRpAoACOglzaXpl
aQJl9zoMY3JvcHBlZHsIOwZpAq0BOwdpAvgBOwhpAn6S
"
2104,"clerical-worker--1562786158.jpg","image/jpeg",3208293,"2019-07-10 19:16:26","2019-07-10 19:16:01","2019-07-10 19:16:28",863,1,"---
:commands:
- - ""-resize""
  - 1500x1001
- - ""-resize""
  - 1500x1001
- - ""-resize""
  - 429x504!
- - ""-resize""
  - 1500x1001
- - ""-resize""
  - 429x504!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAsQJOgtoZWlnaHRpAoQGOglzaXpl
aQNl9DA6DGNyb3BwZWR7CDsGaQKtATsHaQL4ATsIaQNmTQQ=
"
2105,"fly_1--1562786338.jpg","image/jpeg",8133,"2019-07-10 19:19:34","2019-07-10 19:18:58","2019-07-10 19:19:34",863,1,"---
:commands:
- - ""-resize""
  - 429x504!
- - ""-resize""
  - 429x504!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAcg6C2hlaWdodGkB5ToJc2l6ZWkC
xR86DGNyb3BwZWR7CDsGaQKtATsHaQL4ATsIaQIhcg==
"
2106,"behavioral-health--1562786391.jpg","image/jpeg",1213944,"2019-07-10 19:20:10","2019-07-10 19:19:53","2019-07-10 19:20:12",863,1,"---
:commands:
- - ""-resize""
  - 1500x1000
- - ""-resize""
  - 1500x1000
- - ""-resize""
  - 429x504!
- - ""-resize""
  - 1500x1000
- - ""-resize""
  - 429x504!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAtAHOgtoZWlnaHRpAjUFOglzaXpl
aQP4hRI6DGNyb3BwZWR7CDsGaQKtATsHaQL4ATsIaQN3vAI=
"
2107,"Council_81_Logo_AFSCME--1562786491.jpg","image/jpeg",133622,"2019-07-10 19:21:31","2019-07-10 19:21:31","2019-07-10 19:21:31",863,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAtsDOgtoZWlnaHRpAgoCOglzaXpl
aQP2CQI6DGNyb3BwZWR7CDsGaQLbAzsHaQIKAjsIaQOl4AE=
"
2108,"Monique_D_Williams_C81--1562787948.jpg","image/jpeg",49335,"2019-07-10 19:46:11","2019-07-10 19:45:48","2019-07-10 19:46:11",863,1,"---
:commands:
- - ""-resize""
  - 429x504!
- - ""-resize""
  - 429x504!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAuABOgtoZWlnaHRpAoACOglzaXpl
aQK3wDoMY3JvcHBlZHsIOwZpAq0BOwdpAvgBOwhpAjaC
"
2109,"Thomas_Tourish_C81--1562789393.jpg","image/jpeg",60538,"2019-07-10 20:12:09","2019-07-10 20:09:53","2019-07-10 20:12:09",863,1,"---
:commands:
- - ""-resize""
  - 429x504!
- - ""-resize""
  - 429x504!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAuABOgtoZWlnaHRpAoACOglzaXpl
aQJ67DoMY3JvcHBlZHsIOwZpAq0BOwdpAvgBOwhpAiyq
"
2110,"Omar_Reid_C81--1562790020.jpg","image/jpeg",46314,"2019-07-10 20:20:33","2019-07-10 20:20:20","2019-07-10 20:20:33",863,1,"---
:commands:
- - ""-resize""
  - 429x504!
- - ""-resize""
  - 429x504!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAuABOgtoZWlnaHRpAoACOglzaXpl
aQLqtDoMY3JvcHBlZHsIOwZpAq0BOwdpAvgBOwhpAlp3
"
2111,"Education_--1562793471.png","image/png",78936,"2019-07-10 21:17:52","2019-07-10 21:17:51","2019-07-10 21:17:57",780,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAj4BOgtoZWlnaHRpbDoJc2l6ZWkD
WDQBOgxjcm9wcGVkewg7BmkCdQs7B2kCtgM7CGkD2Vkc
"
2112,"AFSCME_LOGO_1--1562811925.png","image/png",28303,"2019-07-11 02:25:25","2019-07-11 02:25:25","2019-07-11 02:25:25",796,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAjkCOgtoZWlnaHRpAgsBOglzaXpl
aQKPbjoMY3JvcHBlZHsIOwZpAjkCOwdpAgsBOwhpArlu
"
2113,"pc_photo--1562811978.jpg","image/jpeg",1441843,"2019-07-11 02:26:22","2019-07-11 02:26:21","2019-07-11 02:26:26",796,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAsAPOgtoZWlnaHRpAtALOglzaXpl
aQMzABY6DGNyb3BwZWR7CDsGaQLzBDsHaQK2AzsIaQO0sQI=
"
2114,"part0--1562888311.jpg","image/jpeg",975523,"2019-07-11 23:38:32","2019-07-11 23:38:32","2019-07-11 23:38:34",780,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAoAHOgtoZWlnaHRpAjgEOglzaXpl
aQOj4g46DGNyb3BwZWR7CDsGaQKZBjsHaQK2AzsIaQOH/gs=
"
2115,"LC_Photo_1--1562891435.jpeg","image/jpeg",2026940,"2019-07-12 00:30:39","2019-07-12 00:30:39","2019-07-12 00:30:43",780,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAsAPOgtoZWlnaHRpAtALOglzaXpl
aQO87R46DGNyb3BwZWR7CDsGaQLzBDsHaQK2AzsIaQO+1QU=
"
2116,"Council_36_Logo_silver-01--1562892284.png","image/png",144509,"2019-07-12 00:44:43","2019-07-12 00:44:46","2019-07-12 00:44:46",32,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpApsMOgtoZWlnaHRpAr8GOglzaXpl
aQN9NAI6DGNyb3BwZWR7CDsGaQKbDDsHaQK/BjsIaQOzQAE=
"
2117,"Council36Banner_300dpi_cmyk_Paths--1562894000.tif","image/tiff",16725676,"2019-07-12 01:13:20","2019-07-12 01:13:21","2019-07-12 01:13:21",32,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpArgLOgtoZWlnaHRpArAEOglzaXpl
aQOsNv86DGNyb3BwZWR7CDsGaQK4CzsHaQKwBDsIaQP9U/8=
"
2118,"afscme_c57_taglogo-2color--1562954380.png","image/png",20753,"2019-07-12 17:59:40","2019-07-12 17:59:41","2019-07-12 17:59:41",819,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAg8COgtoZWlnaHRpAgUBOglzaXpl
aQIRUToMY3JvcHBlZHsIOwZpAg8COwdpAgUBOwhpApMt
"
2119,"Council_81_Logo_AFSCME_(1)--1563118213.jpg","image/jpeg",133622,"2019-07-14 15:30:13","2019-07-14 15:30:13","2019-07-14 15:30:13",863,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAtsDOgtoZWlnaHRpAgoCOglzaXpl
aQP2CQI6DGNyb3BwZWR7CDsGaQLbAzsHaQIKAjsIaQOl4AE=
"
2120,"LaKeisha_J_McKeithan--1563118511.jpg","image/jpeg",2279670,"2019-07-14 15:35:39","2019-07-14 15:35:14","2019-07-14 15:35:42",863,1,"---
:commands:
- - ""-resize""
  - 1125x1500
- - ""-resize""
  - 1125x1500
- - ""-resize""
  - 429x504!
- - ""-resize""
  - 1125x1500
- - ""-resize""
  - 429x504!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAtALOgtoZWlnaHRpAsAPOglzaXpl
aQP2yCI6DGNyb3BwZWR7CDsGaQKtATsHaQL4ATsIaQMhQgE=
"
2121,"Tamerya_Woods_C81--1563120229.jpg","image/jpeg",49498,"2019-07-14 16:04:14","2019-07-14 16:03:50","2019-07-14 16:04:15",863,1,"---
:commands:
- - ""-resize""
  - 429x504!
- - ""-resize""
  - 429x504!
:drag:
  :x: 
  :y: 
","BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAuABOgtoZWlnaHRpAoACOglzaXpl
aQJawToMY3JvcHBlZHsIOwZpAq0BOwdpAvgBOwhpAsSN
"
2122,"1707--1563216902.JPG","image/jpeg",1121587,"2019-07-15 18:55:01","2019-07-15 18:55:09","2019-07-15 18:55:09",863,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAmQCOgtoZWlnaHRpAhgDOglzaXpl
aQMzHRE6DGNyb3BwZWR7CDsGaQJkAjsHaQIYAzsIaQMBGws=
"
2123,"IMG_0055--1563218512.JPG","image/jpeg",1081988,"2019-07-15 19:21:52","2019-07-15 19:21:54","2019-07-15 19:21:54",863,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAsAMOgtoZWlnaHRpApAJOglzaXpl
aQOEghA6DGNyb3BwZWR7CDsGaQLADDsHaQKQCTsIaQMXTBE=
"
2124,"IMG_0055--1563218681.JPG","image/jpeg",1081988,"2019-07-15 19:24:41","2019-07-15 19:24:43","2019-07-15 19:24:43",863,1,NULL,"BAh7BzoNb3JpZ2luYWx7CDoKd2lkdGhpAsAMOgtoZWlnaHRpApAJOglzaXpl
aQOEghA6DGNyb3BwZWR7CDsGaQLADDsHaQKQCTsIaQMXTBE=
"
